observation_id,timestamp,observer_id,src_ip,src_port,dst_ip,dst_port,txid,message_type,peer_id,connection_id,propagation_delay_ms,direction,sequence_number
OBS0002240,2025-10-14T17:56:57.123423,N0129,192.0.2.25,8333,198.51.100.205,8333,0fd415179005c18628c65bb00653247a02e8774b3e02dff7fe10c7c5074c703d,inv,N0059,,82.075,inbound,4
OBS0002241,2025-10-14T17:56:57.148167,N0109,203.0.113.52,8333,203.0.113.127,8333,0fd415179005c18628c65bb00653247a02e8774b3e02dff7fe10c7c5074c703d,inv,N0043,,106.819,inbound,5
OBS0002242,2025-10-14T17:56:57.156187,N0125,192.0.2.252,8333,203.0.113.219,18333,0fd415179005c18628c65bb00653247a02e8774b3e02dff7fe10c7c5074c703d,inv,N0004,,114.839,inbound,6
OBS0002243,2025-10-14T17:56:57.186102,N0087,203.0.113.112,8333,198.51.100.122,8333,0fd415179005c18628c65bb00653247a02e8774b3e02dff7fe10c7c5074c703d,inv,N0014,,144.754,inbound,7
OBS0002244,2025-10-14T17:56:58.393489,N0003,203.0.113.191,8333,192.0.2.65,8333,56f767a6a06877ea9d67a2c847bcef77b32dcc997453939a1504768a9c9c1838,inv,N0027,,20.696,inbound,1
OBS0002245,2025-10-14T17:56:58.431275,N0136,192.0.2.9,8333,198.51.100.11,8333,56f767a6a06877ea9d67a2c847bcef77b32dcc997453939a1504768a9c9c1838,inv,N0034,,58.482,inbound,2
OBS0002246,2025-10-14T17:56:58.441897,N0125,198.51.100.138,18333,203.0.113.219,18333,56f767a6a06877ea9d67a2c847bcef77b32dcc997453939a1504768a9c9c1838,inv,N0037,,69.104,inbound,3
OBS0002247,2025-10-14T17:56:58.444172,N0087,203.0.113.112,8333,198.51.100.122,8333,56f767a6a06877ea9d67a2c847bcef77b32dcc997453939a1504768a9c9c1838,inv,N0014,,71.379,inbound,4
OBS0002248,2025-10-14T17:56:58.463065,N0094,192.0.2.181,8333,203.0.113.176,8333,56f767a6a06877ea9d67a2c847bcef77b32dcc997453939a1504768a9c9c1838,inv,N0001,,90.272,inbound,5
OBS0002249,2025-10-14T17:56:58.478811,N0088,198.51.100.177,8333,192.0.2.216,8000,56f767a6a06877ea9d67a2c847bcef77b32dcc997453939a1504768a9c9c1838,inv,N0026,,106.018,inbound,6
OBS0002250,2025-10-14T17:56:58.498344,N0109,203.0.113.168,8333,203.0.113.127,8333,56f767a6a06877ea9d67a2c847bcef77b32dcc997453939a1504768a9c9c1838,inv,N0010,,125.551,inbound,7
OBS0002251,2025-10-14T17:56:58.510931,N0129,192.0.2.222,8333,198.51.100.205,8333,56f767a6a06877ea9d67a2c847bcef77b32dcc997453939a1504768a9c9c1838,inv,N0131,,138.138,inbound,8
OBS0002252,2025-10-14T17:56:59.769419,N0094,192.0.2.181,8333,203.0.113.176,8333,3908910cdbd097e9359bf4933ec03bbfc1a5b6d1a37c9648c1d273443bb38f0c,inv,N0001,,65.885,inbound,1
OBS0002253,2025-10-14T17:56:59.773170,N0109,203.0.113.7,8333,203.0.113.127,8333,3908910cdbd097e9359bf4933ec03bbfc1a5b6d1a37c9648c1d273443bb38f0c,inv,N0070,,69.636,inbound,2
OBS0002254,2025-10-14T17:56:59.774396,N0125,203.0.113.154,8333,203.0.113.219,18333,3908910cdbd097e9359bf4933ec03bbfc1a5b6d1a37c9648c1d273443bb38f0c,inv,N0097,,70.862,inbound,3
OBS0002255,2025-10-14T17:56:59.777367,N0129,192.0.2.181,8333,198.51.100.205,8333,3908910cdbd097e9359bf4933ec03bbfc1a5b6d1a37c9648c1d273443bb38f0c,inv,N0001,,73.833,inbound,4
OBS0002256,2025-10-14T17:56:59.791355,N0088,198.51.100.223,8333,192.0.2.216,8000,3908910cdbd097e9359bf4933ec03bbfc1a5b6d1a37c9648c1d273443bb38f0c,inv,N0018,,87.821,inbound,5
OBS0002257,2025-10-14T17:56:59.791836,N0136,192.0.2.194,8333,198.51.100.11,8333,3908910cdbd097e9359bf4933ec03bbfc1a5b6d1a37c9648c1d273443bb38f0c,inv,N0012,,88.302,inbound,6
OBS0002258,2025-10-14T17:57:01.039975,N0129,203.0.113.168,8333,198.51.100.205,8333,67c3c68a869f840782d1414adc9a9f9ea2632ce063d39faa89f542be411c7eda,inv,N0010,,105.631,inbound,1
OBS0002259,2025-10-14T17:57:01.044390,N0094,198.51.100.9,8333,203.0.113.176,8333,67c3c68a869f840782d1414adc9a9f9ea2632ce063d39faa89f542be411c7eda,inv,N0067,,110.046,inbound,2
OBS0002260,2025-10-14T17:57:01.044815,N0003,198.51.100.223,8333,192.0.2.65,8333,67c3c68a869f840782d1414adc9a9f9ea2632ce063d39faa89f542be411c7eda,inv,N0018,,110.471,inbound,3
OBS0002261,2025-10-14T17:57:01.048900,N0109,203.0.113.52,8333,203.0.113.127,8333,67c3c68a869f840782d1414adc9a9f9ea2632ce063d39faa89f542be411c7eda,inv,N0043,,114.556,inbound,4
OBS0002262,2025-10-14T17:57:01.078147,N0087,192.0.2.89,8333,198.51.100.122,8333,67c3c68a869f840782d1414adc9a9f9ea2632ce063d39faa89f542be411c7eda,inv,N0007,,143.803,inbound,5
OBS0002263,2025-10-14T17:57:01.083488,N0088,198.51.100.177,8333,192.0.2.216,8000,67c3c68a869f840782d1414adc9a9f9ea2632ce063d39faa89f542be411c7eda,inv,N0026,,149.144,inbound,6
OBS0002264,2025-10-14T17:57:01.089187,N0107,203.0.113.235,8333,198.51.100.184,8333,67c3c68a869f840782d1414adc9a9f9ea2632ce063d39faa89f542be411c7eda,inv,N0056,,154.843,inbound,7
OBS0002265,2025-10-14T17:57:01.095587,N0017,203.0.113.112,8333,203.0.113.8,18333,67c3c68a869f840782d1414adc9a9f9ea2632ce063d39faa89f542be411c7eda,inv,N0014,,161.243,inbound,8
OBS0002266,2025-10-14T17:57:02.881977,N0017,192.0.2.138,8333,203.0.113.8,18333,9c9323f5d731ed2a9c075965771ead79cb21f92015f02d01e47063c76a0b97bb,inv,N0005,,105.54,inbound,1
OBS0002267,2025-10-14T17:57:02.887036,N0125,192.0.2.252,8333,203.0.113.219,18333,9c9323f5d731ed2a9c075965771ead79cb21f92015f02d01e47063c76a0b97bb,inv,N0004,,110.599,inbound,2
OBS0002268,2025-10-14T17:57:02.887669,N0087,192.0.2.89,8333,198.51.100.122,8333,9c9323f5d731ed2a9c075965771ead79cb21f92015f02d01e47063c76a0b97bb,inv,N0007,,111.232,inbound,3
OBS0002269,2025-10-14T17:57:02.902322,N0003,192.0.2.252,8333,192.0.2.65,8333,9c9323f5d731ed2a9c075965771ead79cb21f92015f02d01e47063c76a0b97bb,inv,N0004,,125.885,inbound,4
OBS0002270,2025-10-14T17:57:02.904013,N0109,203.0.113.168,8333,203.0.113.127,8333,9c9323f5d731ed2a9c075965771ead79cb21f92015f02d01e47063c76a0b97bb,inv,N0010,,127.576,inbound,5
OBS0002271,2025-10-14T17:57:02.907004,N0107,198.51.100.142,8333,198.51.100.184,8333,9c9323f5d731ed2a9c075965771ead79cb21f92015f02d01e47063c76a0b97bb,inv,N0006,,130.567,inbound,6
OBS0002272,2025-10-14T17:57:02.918195,N0129,203.0.113.168,8333,198.51.100.205,8333,9c9323f5d731ed2a9c075965771ead79cb21f92015f02d01e47063c76a0b97bb,inv,N0010,,141.758,inbound,7
OBS0002273,2025-10-14T17:57:02.931872,N0094,192.0.2.181,8333,203.0.113.176,8333,9c9323f5d731ed2a9c075965771ead79cb21f92015f02d01e47063c76a0b97bb,inv,N0001,,155.435,inbound,8
OBS0002274,2025-10-14T17:57:02.983739,N0088,198.51.100.177,8333,192.0.2.216,8000,9c9323f5d731ed2a9c075965771ead79cb21f92015f02d01e47063c76a0b97bb,inv,N0026,,207.302,inbound,9
OBS0002275,2025-10-14T17:57:04.177753,N0003,192.0.2.178,8333,192.0.2.65,8333,5e79df5fdab65af19df75b44b162683863a24003f5334f0afbb56894abbd0b73,inv,N0065,,71.163,inbound,1
OBS0002276,2025-10-14T17:57:04.198549,N0017,192.0.2.138,8333,203.0.113.8,18333,5e79df5fdab65af19df75b44b162683863a24003f5334f0afbb56894abbd0b73,inv,N0005,,91.959,inbound,2
OBS0002277,2025-10-14T17:57:04.198569,N0087,203.0.113.128,8333,198.51.100.122,8333,5e79df5fdab65af19df75b44b162683863a24003f5334f0afbb56894abbd0b73,inv,N0048,,91.979,inbound,3
OBS0002278,2025-10-14T17:57:04.204975,N0107,198.51.100.142,8333,198.51.100.184,8333,5e79df5fdab65af19df75b44b162683863a24003f5334f0afbb56894abbd0b73,inv,N0006,,98.385,inbound,4
OBS0002279,2025-10-14T17:57:04.206886,N0094,198.51.100.9,8333,203.0.113.176,8333,5e79df5fdab65af19df75b44b162683863a24003f5334f0afbb56894abbd0b73,inv,N0067,,100.296,inbound,5
OBS0002280,2025-10-14T17:57:04.233927,N0088,203.0.113.25,8333,192.0.2.216,8000,5e79df5fdab65af19df75b44b162683863a24003f5334f0afbb56894abbd0b73,inv,N0008,,127.337,inbound,6
OBS0002281,2025-10-14T17:57:04.246408,N0109,203.0.113.168,8333,203.0.113.127,8333,5e79df5fdab65af19df75b44b162683863a24003f5334f0afbb56894abbd0b73,inv,N0010,,139.818,inbound,7
OBS0002282,2025-10-14T17:57:06.306978,N0017,192.0.2.138,8333,203.0.113.8,18333,d5990e462f9c502ff5f74a02028a68aaa976c6f6438b95b086a2bfa418e1d826,inv,N0005,,49.587,inbound,1
OBS0002283,2025-10-14T17:57:06.321567,N0003,192.0.2.252,8333,192.0.2.65,8333,d5990e462f9c502ff5f74a02028a68aaa976c6f6438b95b086a2bfa418e1d826,inv,N0004,,64.176,inbound,2
OBS0002284,2025-10-14T17:57:06.340570,N0136,192.0.2.194,8333,198.51.100.11,8333,d5990e462f9c502ff5f74a02028a68aaa976c6f6438b95b086a2bfa418e1d826,inv,N0012,,83.179,inbound,3
OBS0002285,2025-10-14T17:57:06.347797,N0129,203.0.113.168,8333,198.51.100.205,8333,d5990e462f9c502ff5f74a02028a68aaa976c6f6438b95b086a2bfa418e1d826,inv,N0010,,90.406,inbound,4
OBS0002286,2025-10-14T17:57:06.350828,N0125,203.0.113.154,8333,203.0.113.219,18333,d5990e462f9c502ff5f74a02028a68aaa976c6f6438b95b086a2bfa418e1d826,inv,N0097,,93.437,inbound,5
OBS0002287,2025-10-14T17:57:06.357420,N0094,203.0.113.28,8333,203.0.113.176,8333,d5990e462f9c502ff5f74a02028a68aaa976c6f6438b95b086a2bfa418e1d826,inv,N0000,,100.029,inbound,6
OBS0002288,2025-10-14T17:57:06.359444,N0107,198.51.100.142,8333,198.51.100.184,8333,d5990e462f9c502ff5f74a02028a68aaa976c6f6438b95b086a2bfa418e1d826,inv,N0006,,102.053,inbound,7
OBS0002289,2025-10-14T17:57:06.393234,N0087,192.0.2.89,8333,198.51.100.122,8333,d5990e462f9c502ff5f74a02028a68aaa976c6f6438b95b086a2bfa418e1d826,inv,N0007,,135.843,inbound,8
OBS0002290,2025-10-14T17:57:08.149270,N0087,203.0.113.128,8333,198.51.100.122,8333,e8ff498d3f80de7ccc3f0a1f9aba0abdb4c624a2b0738b18dcf34c40add3a075,inv,N0048,,46.424,inbound,1
OBS0002291,2025-10-14T17:57:08.165034,N0003,203.0.113.191,8333,192.0.2.65,8333,e8ff498d3f80de7ccc3f0a1f9aba0abdb4c624a2b0738b18dcf34c40add3a075,inv,N0027,,62.188,inbound,2
OBS0002292,2025-10-14T17:57:08.165754,N0088,203.0.113.25,8333,192.0.2.216,8000,e8ff498d3f80de7ccc3f0a1f9aba0abdb4c624a2b0738b18dcf34c40add3a075,inv,N0008,,62.908,inbound,3
OBS0002293,2025-10-14T17:57:08.188039,N0129,203.0.113.168,8333,198.51.100.205,8333,e8ff498d3f80de7ccc3f0a1f9aba0abdb4c624a2b0738b18dcf34c40add3a075,inv,N0010,,85.193,inbound,4
OBS0002294,2025-10-14T17:57:08.201694,N0125,203.0.113.154,8333,203.0.113.219,18333,e8ff498d3f80de7ccc3f0a1f9aba0abdb4c624a2b0738b18dcf34c40add3a075,inv,N0097,,98.848,inbound,5
OBS0002295,2025-10-14T17:57:08.209815,N0094,192.0.2.181,8333,203.0.113.176,8333,e8ff498d3f80de7ccc3f0a1f9aba0abdb4c624a2b0738b18dcf34c40add3a075,inv,N0001,,106.969,inbound,6
OBS0002296,2025-10-14T17:57:08.211102,N0107,203.0.113.235,8333,198.51.100.184,8333,e8ff498d3f80de7ccc3f0a1f9aba0abdb4c624a2b0738b18dcf34c40add3a075,inv,N0056,,108.256,inbound,7
OBS0002297,2025-10-14T17:57:08.222458,N0136,192.0.2.194,8333,198.51.100.11,8333,e8ff498d3f80de7ccc3f0a1f9aba0abdb4c624a2b0738b18dcf34c40add3a075,inv,N0012,,119.612,inbound,8
OBS0002298,2025-10-14T17:57:09.835603,N0003,203.0.113.191,8333,192.0.2.65,8333,c7597b283d92f7db9847e40001a7f4559968e79e78e84e0c298cf996ec23fca5,inv,N0027,,96.73,inbound,1
OBS0002299,2025-10-14T17:57:09.835728,N0094,192.0.2.181,8333,203.0.113.176,8333,c7597b283d92f7db9847e40001a7f4559968e79e78e84e0c298cf996ec23fca5,inv,N0001,,96.855,inbound,2
OBS0002300,2025-10-14T17:57:09.843960,N0125,203.0.113.154,8333,203.0.113.219,18333,c7597b283d92f7db9847e40001a7f4559968e79e78e84e0c298cf996ec23fca5,inv,N0097,,105.087,inbound,3
OBS0002301,2025-10-14T17:57:09.854833,N0088,203.0.113.25,8333,192.0.2.216,8000,c7597b283d92f7db9847e40001a7f4559968e79e78e84e0c298cf996ec23fca5,inv,N0008,,115.96,inbound,4
OBS0002302,2025-10-14T17:57:09.858043,N0087,192.0.2.89,8333,198.51.100.122,8333,c7597b283d92f7db9847e40001a7f4559968e79e78e84e0c298cf996ec23fca5,inv,N0007,,119.17,inbound,5
OBS0002303,2025-10-14T17:57:09.870129,N0017,203.0.113.112,8333,203.0.113.8,18333,c7597b283d92f7db9847e40001a7f4559968e79e78e84e0c298cf996ec23fca5,inv,N0014,,131.256,inbound,6
OBS0002304,2025-10-14T17:57:09.879057,N0109,203.0.113.52,8333,203.0.113.127,8333,c7597b283d92f7db9847e40001a7f4559968e79e78e84e0c298cf996ec23fca5,inv,N0043,,140.184,inbound,7
OBS0002305,2025-10-14T17:57:09.911070,N0136,192.0.2.9,8333,198.51.100.11,8333,c7597b283d92f7db9847e40001a7f4559968e79e78e84e0c298cf996ec23fca5,inv,N0034,,172.197,inbound,8
OBS0002306,2025-10-14T17:57:11.307404,N0094,192.0.2.181,8333,203.0.113.176,8333,c0263c924f57421561be34d6ed8d11ee5d3ada2bae222ee97435e9d13cc915f9,inv,N0001,,32.455,inbound,1
OBS0002307,2025-10-14T17:57:11.313531,N0109,203.0.113.52,8333,203.0.113.127,8333,c0263c924f57421561be34d6ed8d11ee5d3ada2bae222ee97435e9d13cc915f9,inv,N0043,,38.582,inbound,2
OBS0002308,2025-10-14T17:57:11.314120,N0129,192.0.2.181,8333,198.51.100.205,8333,c0263c924f57421561be34d6ed8d11ee5d3ada2bae222ee97435e9d13cc915f9,inv,N0001,,39.171,inbound,3
OBS0002309,2025-10-14T17:57:11.335138,N0017,192.0.2.138,8333,203.0.113.8,18333,c0263c924f57421561be34d6ed8d11ee5d3ada2bae222ee97435e9d13cc915f9,inv,N0005,,60.189,inbound,4
OBS0002310,2025-10-14T17:57:11.358054,N0003,198.51.100.202,18333,192.0.2.65,8333,c0263c924f57421561be34d6ed8d11ee5d3ada2bae222ee97435e9d13cc915f9,inv,N0046,,83.105,inbound,5
OBS0002311,2025-10-14T17:57:11.369473,N0087,203.0.113.112,8333,198.51.100.122,8333,c0263c924f57421561be34d6ed8d11ee5d3ada2bae222ee97435e9d13cc915f9,inv,N0014,,94.524,inbound,6
OBS0002312,2025-10-14T17:57:11.372395,N0136,198.51.100.191,8333,198.51.100.11,8333,c0263c924f57421561be34d6ed8d11ee5d3ada2bae222ee97435e9d13cc915f9,inv,N0146,,97.446,inbound,7
OBS0002313,2025-10-14T17:57:12.941018,N0088,198.51.100.196,8333,192.0.2.216,8000,3819ed6f9a3c59b4fb8d3529cd0b763b31bc99772746b4f51c02f858fa14b58f,inv,N0100,,27.014,inbound,1
OBS0002314,2025-10-14T17:57:13.003760,N0003,203.0.113.190,8333,192.0.2.65,8333,3819ed6f9a3c59b4fb8d3529cd0b763b31bc99772746b4f51c02f858fa14b58f,inv,N0029,,89.756,inbound,2
OBS0002315,2025-10-14T17:57:13.037928,N0094,192.0.2.242,8333,203.0.113.176,8333,3819ed6f9a3c59b4fb8d3529cd0b763b31bc99772746b4f51c02f858fa14b58f,inv,N0113,,123.924,inbound,3
OBS0002316,2025-10-14T17:57:13.052800,N0087,192.0.2.89,8333,198.51.100.122,8333,3819ed6f9a3c59b4fb8d3529cd0b763b31bc99772746b4f51c02f858fa14b58f,inv,N0007,,138.796,inbound,4
OBS0002317,2025-10-14T17:57:13.053475,N0109,203.0.113.7,8333,203.0.113.127,8333,3819ed6f9a3c59b4fb8d3529cd0b763b31bc99772746b4f51c02f858fa14b58f,inv,N0070,,139.471,inbound,5
OBS0002318,2025-10-14T17:57:13.074046,N0129,203.0.113.168,8333,198.51.100.205,8333,3819ed6f9a3c59b4fb8d3529cd0b763b31bc99772746b4f51c02f858fa14b58f,inv,N0010,,160.042,inbound,6
OBS0002319,2025-10-14T17:57:13.076909,N0136,198.51.100.177,8333,198.51.100.11,8333,3819ed6f9a3c59b4fb8d3529cd0b763b31bc99772746b4f51c02f858fa14b58f,inv,N0026,,162.905,inbound,7
OBS0002320,2025-10-14T17:57:14.717319,N0136,192.0.2.194,8333,198.51.100.11,8333,e611d13c774371ce86650c29fa9fab1523e2f45f271471485dd4f65e421cd29b,inv,N0012,,66.943,inbound,1
OBS0002321,2025-10-14T17:57:14.739528,N0109,203.0.113.52,8333,203.0.113.127,8333,e611d13c774371ce86650c29fa9fab1523e2f45f271471485dd4f65e421cd29b,inv,N0043,,89.152,inbound,2
OBS0002322,2025-10-14T17:57:14.743987,N0087,192.0.2.89,8333,198.51.100.122,8333,e611d13c774371ce86650c29fa9fab1523e2f45f271471485dd4f65e421cd29b,inv,N0007,,93.611,inbound,3
OBS0002323,2025-10-14T17:57:14.761080,N0129,203.0.113.168,8333,198.51.100.205,8333,e611d13c774371ce86650c29fa9fab1523e2f45f271471485dd4f65e421cd29b,inv,N0010,,110.704,inbound,4
OBS0002324,2025-10-14T17:57:14.772634,N0094,203.0.113.28,8333,203.0.113.176,8333,e611d13c774371ce86650c29fa9fab1523e2f45f271471485dd4f65e421cd29b,inv,N0000,,122.258,inbound,5
OBS0002325,2025-10-14T17:57:14.778567,N0088,198.51.100.177,8333,192.0.2.216,8000,e611d13c774371ce86650c29fa9fab1523e2f45f271471485dd4f65e421cd29b,inv,N0026,,128.191,inbound,6
OBS0002326,2025-10-14T17:57:17.333585,N0136,192.0.2.9,8333,198.51.100.11,8333,01cee96e10f79f46636d1f2254bbde25c386479fb1d1dc846feacaff7bca0b84,inv,N0034,,118.293,inbound,1
OBS0002327,2025-10-14T17:57:17.338792,N0003,203.0.113.190,8333,192.0.2.65,8333,01cee96e10f79f46636d1f2254bbde25c386479fb1d1dc846feacaff7bca0b84,inv,N0029,,123.5,inbound,2
OBS0002328,2025-10-14T17:57:17.354872,N0017,203.0.113.168,8333,203.0.113.8,18333,01cee96e10f79f46636d1f2254bbde25c386479fb1d1dc846feacaff7bca0b84,inv,N0010,,139.58,inbound,3
OBS0002329,2025-10-14T17:57:17.364380,N0107,203.0.113.235,8333,198.51.100.184,8333,01cee96e10f79f46636d1f2254bbde25c386479fb1d1dc846feacaff7bca0b84,inv,N0056,,149.088,inbound,4
OBS0002330,2025-10-14T17:57:17.364762,N0129,203.0.113.168,8333,198.51.100.205,8333,01cee96e10f79f46636d1f2254bbde25c386479fb1d1dc846feacaff7bca0b84,inv,N0010,,149.47,inbound,5
OBS0002331,2025-10-14T17:57:17.378091,N0125,192.0.2.252,8333,203.0.113.219,18333,01cee96e10f79f46636d1f2254bbde25c386479fb1d1dc846feacaff7bca0b84,inv,N0004,,162.799,inbound,6
OBS0002332,2025-10-14T17:57:17.381878,N0094,203.0.113.28,8333,203.0.113.176,8333,01cee96e10f79f46636d1f2254bbde25c386479fb1d1dc846feacaff7bca0b84,inv,N0000,,166.586,inbound,7
OBS0002333,2025-10-14T17:57:19.010433,N0125,192.0.2.252,8333,203.0.113.219,18333,5def085ae832d63f0fa55569687a80230cbd0fbc333314449741ba872d503df5,inv,N0004,,54.928,inbound,1
OBS0002334,2025-10-14T17:57:19.023812,N0003,192.0.2.93,8333,192.0.2.65,8333,5def085ae832d63f0fa55569687a80230cbd0fbc333314449741ba872d503df5,inv,N0013,,68.307,inbound,2
OBS0002335,2025-10-14T17:57:19.040142,N0094,203.0.113.28,8333,203.0.113.176,8333,5def085ae832d63f0fa55569687a80230cbd0fbc333314449741ba872d503df5,inv,N0000,,84.637,inbound,3
OBS0002336,2025-10-14T17:57:19.044075,N0107,198.51.100.142,8333,198.51.100.184,8333,5def085ae832d63f0fa55569687a80230cbd0fbc333314449741ba872d503df5,inv,N0006,,88.57,inbound,4
OBS0002337,2025-10-14T17:57:19.051939,N0087,192.0.2.89,8333,198.51.100.122,8333,5def085ae832d63f0fa55569687a80230cbd0fbc333314449741ba872d503df5,inv,N0007,,96.434,inbound,5
OBS0002338,2025-10-14T17:57:19.056785,N0129,192.0.2.25,8333,198.51.100.205,8333,5def085ae832d63f0fa55569687a80230cbd0fbc333314449741ba872d503df5,inv,N0059,,101.28,inbound,6
OBS0002339,2025-10-14T17:57:19.064451,N0088,203.0.113.25,8333,192.0.2.216,8000,5def085ae832d63f0fa55569687a80230cbd0fbc333314449741ba872d503df5,inv,N0008,,108.946,inbound,7
OBS0002340,2025-10-14T17:57:19.075889,N0136,192.0.2.9,8333,198.51.100.11,8333,5def085ae832d63f0fa55569687a80230cbd0fbc333314449741ba872d503df5,inv,N0034,,120.384,inbound,8
OBS0002341,2025-10-14T17:57:20.804193,N0125,203.0.113.154,8333,203.0.113.219,18333,084fd115a5fc88bc5be433af5007a1a1ea2da0ba9d577eb7686b9530134987c5,inv,N0097,,109.045,inbound,1
OBS0002342,2025-10-14T17:57:20.816667,N0107,198.51.100.142,8333,198.51.100.184,8333,084fd115a5fc88bc5be433af5007a1a1ea2da0ba9d577eb7686b9530134987c5,inv,N0006,,121.519,inbound,2
OBS0002343,2025-10-14T17:57:20.832503,N0109,203.0.113.7,8333,203.0.113.127,8333,084fd115a5fc88bc5be433af5007a1a1ea2da0ba9d577eb7686b9530134987c5,inv,N0070,,137.355,inbound,3
OBS0002344,2025-10-14T17:57:20.833932,N0017,203.0.113.168,8333,203.0.113.8,18333,084fd115a5fc88bc5be433af5007a1a1ea2da0ba9d577eb7686b9530134987c5,inv,N0010,,138.784,inbound,4
OBS0002345,2025-10-14T17:57:20.836341,N0088,198.51.100.177,8333,192.0.2.216,8000,084fd115a5fc88bc5be433af5007a1a1ea2da0ba9d577eb7686b9530134987c5,inv,N0026,,141.193,inbound,5
OBS0002346,2025-10-14T17:57:20.840865,N0129,192.0.2.25,8333,198.51.100.205,8333,084fd115a5fc88bc5be433af5007a1a1ea2da0ba9d577eb7686b9530134987c5,inv,N0059,,145.717,inbound,6
OBS0002347,2025-10-14T17:57:20.843456,N0087,192.0.2.89,8333,198.51.100.122,8333,084fd115a5fc88bc5be433af5007a1a1ea2da0ba9d577eb7686b9530134987c5,inv,N0007,,148.308,inbound,7
OBS0002348,2025-10-14T17:57:20.859221,N0094,192.0.2.242,8333,203.0.113.176,8333,084fd115a5fc88bc5be433af5007a1a1ea2da0ba9d577eb7686b9530134987c5,inv,N0113,,164.073,inbound,8
OBS0002349,2025-10-14T17:57:22.242639,N0003,192.0.2.252,8333,192.0.2.65,8333,b5da32599e3a3ddeab4a5ef8caeee53b3533fcec772475f40cc2a383f8edfcac,inv,N0004,,41.408,inbound,1
OBS0002350,2025-10-14T17:57:22.251735,N0125,192.0.2.252,8333,203.0.113.219,18333,b5da32599e3a3ddeab4a5ef8caeee53b3533fcec772475f40cc2a383f8edfcac,inv,N0004,,50.504,inbound,2
OBS0002351,2025-10-14T17:57:22.262588,N0107,198.51.100.142,8333,198.51.100.184,8333,b5da32599e3a3ddeab4a5ef8caeee53b3533fcec772475f40cc2a383f8edfcac,inv,N0006,,61.357,inbound,3
OBS0002352,2025-10-14T17:57:22.275295,N0136,192.0.2.9,8333,198.51.100.11,8333,b5da32599e3a3ddeab4a5ef8caeee53b3533fcec772475f40cc2a383f8edfcac,inv,N0034,,74.064,inbound,4
OBS0002353,2025-10-14T17:57:22.284990,N0017,192.0.2.138,8333,203.0.113.8,18333,b5da32599e3a3ddeab4a5ef8caeee53b3533fcec772475f40cc2a383f8edfcac,inv,N0005,,83.759,inbound,5
OBS0002354,2025-10-14T17:57:22.293378,N0109,203.0.113.7,8333,203.0.113.127,8333,b5da32599e3a3ddeab4a5ef8caeee53b3533fcec772475f40cc2a383f8edfcac,inv,N0070,,92.147,inbound,6
OBS0002355,2025-10-14T17:57:22.293758,N0088,203.0.113.25,8333,192.0.2.216,8000,b5da32599e3a3ddeab4a5ef8caeee53b3533fcec772475f40cc2a383f8edfcac,inv,N0008,,92.527,inbound,7
OBS0002356,2025-10-14T17:57:22.296499,N0094,192.0.2.181,8333,203.0.113.176,8333,b5da32599e3a3ddeab4a5ef8caeee53b3533fcec772475f40cc2a383f8edfcac,inv,N0001,,95.268,inbound,8
OBS0002357,2025-10-14T17:57:22.302608,N0087,192.0.2.89,8333,198.51.100.122,8333,b5da32599e3a3ddeab4a5ef8caeee53b3533fcec772475f40cc2a383f8edfcac,inv,N0007,,101.377,inbound,9
OBS0002358,2025-10-14T17:57:22.316474,N0129,203.0.113.168,8333,198.51.100.205,8333,b5da32599e3a3ddeab4a5ef8caeee53b3533fcec772475f40cc2a383f8edfcac,inv,N0010,,115.243,inbound,10
OBS0002359,2025-10-14T17:57:24.219659,N0003,203.0.113.112,8333,192.0.2.65,8333,932e8ac6f84a1e2d026491f3c08d5057a1bca384f3574694565717f9e4e73da0,inv,N0014,,42.115,inbound,1
OBS0002360,2025-10-14T17:57:24.228706,N0136,198.51.100.191,8333,198.51.100.11,8333,932e8ac6f84a1e2d026491f3c08d5057a1bca384f3574694565717f9e4e73da0,inv,N0146,,51.162,inbound,2
OBS0002361,2025-10-14T17:57:24.234082,N0129,192.0.2.25,8333,198.51.100.205,8333,932e8ac6f84a1e2d026491f3c08d5057a1bca384f3574694565717f9e4e73da0,inv,N0059,,56.538,inbound,3
OBS0002362,2025-10-14T17:57:24.243379,N0109,203.0.113.52,8333,203.0.113.127,8333,932e8ac6f84a1e2d026491f3c08d5057a1bca384f3574694565717f9e4e73da0,inv,N0043,,65.835,inbound,4
OBS0002363,2025-10-14T17:57:24.252004,N0125,192.0.2.252,8333,203.0.113.219,18333,932e8ac6f84a1e2d026491f3c08d5057a1bca384f3574694565717f9e4e73da0,inv,N0004,,74.46,inbound,5
OBS0002364,2025-10-14T17:57:24.259755,N0087,203.0.113.112,8333,198.51.100.122,8333,932e8ac6f84a1e2d026491f3c08d5057a1bca384f3574694565717f9e4e73da0,inv,N0014,,82.211,inbound,6
OBS0002365,2025-10-14T17:57:24.275614,N0094,203.0.113.28,8333,203.0.113.176,8333,932e8ac6f84a1e2d026491f3c08d5057a1bca384f3574694565717f9e4e73da0,inv,N0000,,98.07,inbound,7
OBS0002366,2025-10-14T17:57:24.295476,N0017,192.0.2.138,8333,203.0.113.8,18333,932e8ac6f84a1e2d026491f3c08d5057a1bca384f3574694565717f9e4e73da0,inv,N0005,,117.932,inbound,8
